番号区画コード,MA,番号,市外局番,市内局番,事業者,使用状況,備考
417,園部,077180,0771,80,,未使用,
417,園部,077181,0771,81,,未使用,
417,園部,077182,0771,82,西日本電信電話株式会社,使用中,
417,園部,077183,0771,83,西日本電信電話株式会社,使用中,
417,園部,077184,0771,84,西日本電信電話株式会社,使用中,
417,園部,077185,0771,85,ＫＤＤＩ株式会社,使用中,
417,園部,077186,0771,86,西日本電信電話株式会社,使用中,
417,園部,077187,0771,87,西日本電信電話株式会社,使用中,
417,園部,077188,0771,88,西日本電信電話株式会社,使用中,
417,園部,077189,0771,89,西日本電信電話株式会社,使用中,
418,宮津,077220,0772,20,西日本電信電話株式会社,使用中,
418,宮津,077221,0772,21,株式会社オプテージ,使用中,
418,宮津,077222,0772,22,西日本電信電話株式会社,使用中,
418,宮津,077223,0772,23,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
418,宮津,077224,0772,24,,未使用,
418,宮津,077225,0772,25,西日本電信電話株式会社,使用中,
418,宮津,077226,0772,26,西日本電信電話株式会社,使用中,
418,宮津,077227,0772,27,西日本電信電話株式会社,使用中,
418,宮津,077228,0772,28,西日本電信電話株式会社,使用中,
418,宮津,077229,0772,29,,未使用,
418,宮津,077230,0772,30,,未使用,
418,宮津,077231,0772,31,,未使用,
418,宮津,077232,0772,32,西日本電信電話株式会社,使用中,
418,宮津,077233,0772,33,西日本電信電話株式会社,使用中,
418,宮津,077234,0772,34,,未使用,
418,宮津,077235,0772,35,,未使用,
418,宮津,077236,0772,36,,未使用,
418,宮津,077237,0772,37,ＫＤＤＩ株式会社,使用中,
418,宮津,077238,0772,38,ソフトバンク株式会社,使用中,
418,宮津,077239,0772,39,,未使用,
418,宮津,077240,0772,40,,未使用,
418,宮津,077241,0772,41,,未使用,
418,宮津,077242,0772,42,西日本電信電話株式会社,使用中,
418,宮津,077243,0772,43,西日本電信電話株式会社,使用中,
418,宮津,077244,0772,44,西日本電信電話株式会社,使用中,
418,宮津,077245,0772,45,西日本電信電話株式会社,使用中,
418,宮津,077246,0772,46,西日本電信電話株式会社,使用中,
418,宮津,077247,0772,47,西日本電信電話株式会社,使用中,
418,宮津,077248,0772,48,,未使用,
418,宮津,077249,0772,49,,未使用,
418,宮津,077250,0772,50,,未使用,
418,宮津,077251,0772,51,,未使用,
418,宮津,077252,0772,52,,未使用,
418,宮津,077253,0772,53,,未使用,
418,宮津,077254,0772,54,,未使用,
418,宮津,077255,0772,55,,未使用,
418,宮津,077256,0772,56,,未使用,
418,宮津,077257,0772,57,,未使用,
418,宮津,077258,0772,58,,未使用,
418,宮津,077259,0772,59,,未使用,
419,峰山,077260,0772,60,株式会社オプテージ,使用中,
419,峰山,077261,0772,61,,未使用,
419,峰山,077262,0772,62,西日本電信電話株式会社,使用中,
419,峰山,077263,0772,63,,未使用,
419,峰山,077264,0772,64,西日本電信電話株式会社,使用中,
419,峰山,077265,0772,65,西日本電信電話株式会社,使用中,
419,峰山,077266,0772,66,西日本電信電話株式会社,使用中,
419,峰山,077267,0772,67,,未使用,
419,峰山,077268,0772,68,西日本電信電話株式会社,使用中,
419,峰山,077269,0772,69,西日本電信電話株式会社,使用中,
419,峰山,077270,0772,70,ＫＤＤＩ株式会社,使用中,
419,峰山,077271,0772,71,,未使用,
419,峰山,077272,0772,72,西日本電信電話株式会社,使用中,
419,峰山,077273,0772,73,,未使用,
419,峰山,077274,0772,74,西日本電信電話株式会社,使用中,
419,峰山,077275,0772,75,西日本電信電話株式会社,使用中,
419,峰山,077276,0772,76,西日本電信電話株式会社,使用中,
419,峰山,077277,0772,77,,未使用,
419,峰山,077278,0772,78,,未使用,
419,峰山,077279,0772,79,西日本電信電話株式会社,使用中,
419,峰山,077280,0772,80,,未使用,
419,峰山,077281,0772,81,,未使用,
419,峰山,077282,0772,82,西日本電信電話株式会社,使用中,
419,峰山,077283,0772,83,西日本電信電話株式会社,使用中,
419,峰山,077284,0772,84,西日本電信電話株式会社,使用中,
419,峰山,077285,0772,85,西日本電信電話株式会社,使用中,
419,峰山,077286,0772,86,,未使用,
419,峰山,077287,0772,87,ソフトバンク株式会社,使用中,
419,峰山,077288,0772,88,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
419,峰山,077289,0772,89,,未使用,
420,福知山,077320,0773,20,西日本電信電話株式会社,使用中,
420,福知山,077321,0773,21,株式会社オプテージ,使用中,
420,福知山,077322,0773,22,西日本電信電話株式会社,使用中,
420,福知山,077323,0773,23,西日本電信電話株式会社,使用中,
420,福知山,077324,0773,24,西日本電信電話株式会社,使用中,
420,福知山,077325,0773,25,西日本電信電話株式会社,使用中,
420,福知山,077326,0773,26,ＫＤＤＩ株式会社,使用中,
420,福知山,077327,0773,27,西日本電信電話株式会社,使用中,
420,福知山,077328,0773,28,,未使用,
420,福知山,077329,0773,29,,未使用,
420,福知山,077330,0773,30,ソフトバンク株式会社,使用中,
420,福知山,077331,0773,31,,未使用,
420,福知山,077332,0773,32,西日本電信電話株式会社,使用中,
420,福知山,077333,0773,33,西日本電信電話株式会社,使用中,
420,福知山,077334,0773,34,西日本電信電話株式会社,使用中,
420,福知山,077335,0773,35,西日本電信電話株式会社,使用中,
420,福知山,077336,0773,36,西日本電信電話株式会社,使用中,
420,福知山,077337,0773,37,西日本電信電話株式会社,使用中,
420,福知山,077338,0773,38,西日本電信電話株式会社,使用中,
420,福知山,077339,0773,39,,未使用,
420,福知山,077340,0773,40,西日本電信電話株式会社,使用中,
420,福知山,077341,0773,41,,未使用,
420,福知山,077342,0773,42,西日本電信電話株式会社,使用中,
420,福知山,077343,0773,43,西日本電信電話株式会社,使用中,
420,福知山,077344,0773,44,西日本電信電話株式会社,使用中,
420,福知山,077345,0773,45,西日本電信電話株式会社,使用中,
420,福知山,077346,0773,46,西日本電信電話株式会社,使用中,
420,福知山,077347,0773,47,西日本電信電話株式会社,使用中,
420,福知山,077348,0773,48,西日本電信電話株式会社,使用中,
420,福知山,077349,0773,49,西日本電信電話株式会社,使用中,
420,福知山,077350,0773,50,,未使用,
420,福知山,077351,0773,51,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
420,福知山,077352,0773,52,ソフトバンク株式会社,使用中,
420,福知山,077353,0773,53,,未使用,
420,福知山,077354,0773,54,西日本電信電話株式会社,使用中,
420,福知山,077355,0773,55,西日本電信電話株式会社,使用中,
420,福知山,077356,0773,56,西日本電信電話株式会社,使用中,
420,福知山,077357,0773,57,西日本電信電話株式会社,使用中,
420,福知山,077358,0773,58,西日本電信電話株式会社,使用中,
420,福知山,077359,0773,59,西日本電信電話株式会社,使用中,
421,舞鶴,077360,0773,60,株式会社オプテージ,使用中,
421,舞鶴,077361,0773,61,,未使用,
421,舞鶴,077362,0773,62,西日本電信電話株式会社,使用中,
421,舞鶴,077363,0773,63,西日本電信電話株式会社,使用中,
421,舞鶴,077364,0773,64,西日本電信電話株式会社,使用中,
421,舞鶴,077365,0773,65,西日本電信電話株式会社,使用中,
421,舞鶴,077366,0773,66,西日本電信電話株式会社,使用中,
421,舞鶴,077367,0773,67,西日本電信電話株式会社,使用中,
421,舞鶴,077368,0773,68,西日本電信電話株式会社,使用中,
421,舞鶴,077369,0773,69,,未使用,
421,舞鶴,077370,0773,70,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
421,舞鶴,077371,0773,71,,未使用,
421,舞鶴,077372,0773,72,,未使用,
421,舞鶴,077373,0773,73,ソフトバンク株式会社,使用中,
421,舞鶴,077374,0773,74,,未使用,
421,舞鶴,077375,0773,75,西日本電信電話株式会社,使用中,
421,舞鶴,077376,0773,76,西日本電信電話株式会社,使用中,
421,舞鶴,077377,0773,77,西日本電信電話株式会社,使用中,
421,舞鶴,077378,0773,78,西日本電信電話株式会社,使用中,
421,舞鶴,077379,0773,79,,未使用,
421,舞鶴,077380,0773,80,,未使用,
421,舞鶴,077381,0773,81,,未使用,
421,舞鶴,077382,0773,82,西日本電信電話株式会社,使用中,
421,舞鶴,077383,0773,83,西日本電信電話株式会社,使用中,
421,舞鶴,077384,0773,84,,未使用,
421,舞鶴,077385,0773,85,,未使用,
421,舞鶴,077386,0773,86,,未使用,
421,舞鶴,077387,0773,87,ＫＤＤＩ株式会社,使用中,
421,舞鶴,077388,0773,88,ソフトバンク株式会社,使用中,
421,舞鶴,077389,0773,89,,未使用,
422,宇治,077420,0774,20,西日本電信電話株式会社,使用中,
422,宇治,077421,0774,21,西日本電信電話株式会社,使用中,
422,宇治,077422,0774,22,西日本電信電話株式会社,使用中,
422,宇治,077423,0774,23,西日本電信電話株式会社,使用中,
422,宇治,077424,0774,24,西日本電信電話株式会社,使用中,
422,宇治,077425,0774,25,西日本電信電話株式会社,使用中,
422,宇治,077426,0774,26,株式会社オプテージ,使用中,
422,宇治,077427,0774,27,株式会社オプテージ,使用中,
422,宇治,077428,0774,28,西日本電信電話株式会社,使用中,
422,宇治,077429,0774,29,株式会社オプテージ,使用中,
422,宇治,077430,0774,30,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
422,宇治,077431,0774,31,西日本電信電話株式会社,使用中,
422,宇治,077432,0774,32,西日本電信電話株式会社,使用中,
422,宇治,077433,0774,33,西日本電信電話株式会社,使用中,
422,宇治,077434,0774,34,西日本電信電話株式会社,使用中,
422,宇治,077435,0774,35,,未使用,
422,宇治,077436,0774,36,,未使用,
422,宇治,077437,0774,37,,未使用,
422,宇治,077438,0774,38,西日本電信電話株式会社,使用中,
422,宇治,077439,0774,39,西日本電信電話株式会社,使用中,
422,宇治,077440,0774,40,,未使用,
422,宇治,077441,0774,41,西日本電信電話株式会社,使用中,
422,宇治,077442,0774,42,,未使用,
422,宇治,077443,0774,43,西日本電信電話株式会社,使用中,
422,宇治,077444,0774,44,西日本電信電話株式会社,使用中,
422,宇治,077445,0774,45,西日本電信電話株式会社,使用中,
422,宇治,077446,0774,46,西日本電信電話株式会社,使用中,
422,宇治,077447,0774,47,,未使用,
422,宇治,077448,0774,48,西日本電信電話株式会社,使用中,
422,宇治,077449,0774,49,,未使用,
422,宇治,077450,0774,50,,未使用,
422,宇治,077451,0774,51,ＫＤＤＩ株式会社,使用中,
422,宇治,077452,0774,52,西日本電信電話株式会社,使用中,
422,宇治,077453,0774,53,西日本電信電話株式会社,使用中,
422,宇治,077454,0774,54,西日本電信電話株式会社,使用中,
422,宇治,077455,0774,55,西日本電信電話株式会社,使用中,
422,宇治,077456,0774,56,西日本電信電話株式会社,使用中,
422,宇治,077457,0774,57,西日本電信電話株式会社,使用中,
422,宇治,077458,0774,58,西日本電信電話株式会社,使用中,
422,宇治,077459,0774,59,,未使用,
422,宇治,077460,0774,60,,未使用,
422,宇治,077461,0774,61,,未使用,
422,宇治,077462,0774,62,西日本電信電話株式会社,使用中,
422,宇治,077463,0774,63,西日本電信電話株式会社,使用中,
422,宇治,077464,0774,64,西日本電信電話株式会社,使用中,
422,宇治,077465,0774,65,西日本電信電話株式会社,使用中,
422,宇治,077466,0774,66,西日本電信電話株式会社,使用中,
422,宇治,077467,0774,67,,未使用,
422,宇治,077468,0774,68,西日本電信電話株式会社,使用中,
422,宇治,077469,0774,69,楽天モバイル株式会社,使用中,
422,宇治,077470,0774,70,,未使用,
422,宇治,077471,0774,71,西日本電信電話株式会社,使用中,
422,宇治,077472,0774,72,西日本電信電話株式会社,使用中,
422,宇治,077473,0774,73,西日本電信電話株式会社,使用中,
422,宇治,077474,0774,74,西日本電信電話株式会社,使用中,
422,宇治,077475,0774,75,西日本電信電話株式会社,使用中,
422,宇治,077476,0774,76,西日本電信電話株式会社,使用中,
422,宇治,077477,0774,77,ＫＤＤＩ株式会社,使用中,
422,宇治,077478,0774,78,西日本電信電話株式会社,使用中,
422,宇治,077479,0774,79,西日本電信電話株式会社,使用中,
422,宇治,077480,0774,80,ソフトバンク株式会社,使用中,
422,宇治,077481,0774,81,ソフトバンク株式会社,使用中,
422,宇治,077482,0774,82,西日本電信電話株式会社,使用中,
422,宇治,077483,0774,83,,未使用,
422,宇治,077484,0774,84,ソフトバンク株式会社,使用中,
422,宇治,077485,0774,85,ソフトバンク株式会社,使用中,
422,宇治,077486,0774,86,西日本電信電話株式会社,使用中,
422,宇治,077487,0774,87,,未使用,
422,宇治,077488,0774,88,西日本電信電話株式会社,使用中,
422,宇治,077489,0774,89,,未使用,
422,宇治,077490,0774,90,,未使用,
422,宇治,077491,0774,91,,未使用,
422,宇治,077492,0774,92,,未使用,
422,宇治,077493,0774,93,西日本電信電話株式会社,使用中,
422,宇治,077494,0774,94,西日本電信電話株式会社,使用中,
422,宇治,077495,0774,95,西日本電信電話株式会社,使用中,
422,宇治,077496,0774,96,,未使用,
422,宇治,077497,0774,97,,未使用,
422,宇治,077498,0774,98,西日本電信電話株式会社,使用中,
422,宇治,077499,0774,99,西日本電信電話株式会社,使用中,
423,大津,077500,077,500,ソフトバンク株式会社,使用中,
423,大津,077501,077,501,ソフトバンク株式会社,使用中,
423,大津,077502,077,502,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
423,大津,077503,077,503,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
423,大津,077504,077,504,,未使用,
423,大津,077505,077,505,,未使用,
423,大津,077506,077,506,ソフトバンク株式会社,使用中,
423,大津,077507,077,507,ＫＤＤＩ株式会社,使用中,
423,大津,077508,077,508,,未使用,
423,大津,077509,077,509,ソフトバンク株式会社,使用中,
423,大津,077510,077,510,西日本電信電話株式会社,使用中,
423,大津,077511,077,511,西日本電信電話株式会社,使用中,
423,大津,077512,077,512,西日本電信電話株式会社,使用中,
423,大津,077513,077,513,楽天モバイル株式会社,使用中,
423,大津,077514,077,514,西日本電信電話株式会社,使用中,
423,大津,077515,077,515,ＫＤＤＩ株式会社,使用中,
423,大津,077516,077,516,西日本電信電話株式会社,使用中,
423,大津,077517,077,517,,使用不可,
423,大津,077518,077,518,西日本電信電話株式会社,使用中,
423,大津,077519,077,519,ＫＤＤＩ株式会社,使用中,
423,大津,077520,077,520,,未使用,
423,大津,077521,077,521,西日本電信電話株式会社,使用中,
423,大津,077522,077,522,西日本電信電話株式会社,使用中,
423,大津,077523,077,523,西日本電信電話株式会社,使用中,
423,大津,077524,077,524,西日本電信電話株式会社,使用中,
423,大津,077525,077,525,西日本電信電話株式会社,使用中,
423,大津,077526,077,526,西日本電信電話株式会社,使用中,
423,大津,077527,077,527,西日本電信電話株式会社,使用中,
423,大津,077528,077,528,西日本電信電話株式会社,使用中,
423,大津,077529,077,529,西日本電信電話株式会社,使用中,
423,大津,077530,077,530,,未使用,
423,大津,077531,077,531,西日本電信電話株式会社,使用中,
423,大津,077532,077,532,株式会社オプテージ,使用中,
423,大津,077533,077,533,西日本電信電話株式会社,使用中,
423,大津,077534,077,534,西日本電信電話株式会社,使用中,
423,大津,077535,077,535,株式会社オプテージ,使用中,
423,大津,077536,077,536,西日本電信電話株式会社,使用中,
423,大津,077537,077,537,西日本電信電話株式会社,使用中,
423,大津,077538,077,538,,未使用,
423,大津,077539,077,539,,未使用,
423,大津,077540,077,540,,未使用,
423,大津,077541,077,541,,未使用,
423,大津,077542,077,542,,未使用,
423,大津,077543,077,543,西日本電信電話株式会社,使用中,
423,大津,077544,077,544,西日本電信電話株式会社,使用中,
423,大津,077545,077,545,西日本電信電話株式会社,使用中,
423,大津,077546,077,546,西日本電信電話株式会社,使用中,
423,大津,077547,077,547,西日本電信電話株式会社,使用中,
423,大津,077548,077,548,西日本電信電話株式会社,使用中,
423,大津,077549,077,549,西日本電信電話株式会社,使用中,
423,大津,077550,077,550,,未使用,
423,大津,077551,077,551,西日本電信電話株式会社,使用中,
423,大津,077552,077,552,西日本電信電話株式会社,使用中,
423,大津,077553,077,553,西日本電信電話株式会社,使用中,
423,大津,077554,077,554,西日本電信電話株式会社,使用中,
423,大津,077555,077,555,,未使用,
423,大津,077556,077,556,,未使用,
423,大津,077557,077,557,,未使用,
423,大津,077558,077,558,西日本電信電話株式会社,使用中,
423,大津,077559,077,559,西日本電信電話株式会社,使用中,
423,大津,077560,077,560,,未使用,
423,大津,077561,077,561,西日本電信電話株式会社,使用中,
423,大津,077562,077,562,西日本電信電話株式会社,使用中,
423,大津,077563,077,563,西日本電信電話株式会社,使用中,
423,大津,077564,077,564,西日本電信電話株式会社,使用中,
423,大津,077565,077,565,西日本電信電話株式会社,使用中,
423,大津,077566,077,566,西日本電信電話株式会社,使用中,
423,大津,077567,077,567,西日本電信電話株式会社,使用中,
423,大津,077568,077,568,西日本電信電話株式会社,使用中,
423,大津,077569,077,569,西日本電信電話株式会社,使用中,
423,大津,077570,077,570,ソフトバンク株式会社,使用中,
423,大津,077571,077,571,西日本電信電話株式会社,使用中,
423,大津,077572,077,572,西日本電信電話株式会社,使用中,
423,大津,077573,077,573,西日本電信電話株式会社,使用中,
423,大津,077574,077,574,西日本電信電話株式会社,使用中,
423,大津,077575,077,575,株式会社オプテージ,使用中,
423,大津,077576,077,576,株式会社オプテージ,使用中,
423,大津,077577,077,577,西日本電信電話株式会社,使用中,
423,大津,077578,077,578,西日本電信電話株式会社,使用中,
423,大津,077579,077,579,西日本電信電話株式会社,使用中,
423,大津,077580,077,580,,未使用,
423,大津,077581,077,581,西日本電信電話株式会社,使用中,
423,大津,077582,077,582,西日本電信電話株式会社,使用中,
423,大津,077583,077,583,西日本電信電話株式会社,使用中,
423,大津,077584,077,584,西日本電信電話株式会社,使用中,
423,大津,077585,077,585,西日本電信電話株式会社,使用中,
423,大津,077586,077,586,西日本電信電話株式会社,使用中,
423,大津,077587,077,587,西日本電信電話株式会社,使用中,
423,大津,077588,077,588,西日本電信電話株式会社,使用中,
423,大津,077589,077,589,西日本電信電話株式会社,使用中,
423,大津,077590,077,590,,未使用,
423,大津,077591,077,591,,未使用,
423,大津,077592,077,592,西日本電信電話株式会社,使用中,
423,大津,077593,077,593,,未使用,
423,大津,077594,077,594,西日本電信電話株式会社,使用中,
423,大津,077595,077,595,,未使用,
423,大津,077596,077,596,西日本電信電話株式会社,使用中,
423,大津,077597,077,597,,未使用,
423,大津,077598,077,598,西日本電信電話株式会社,使用中,
423,大津,077599,077,599,西日本電信電話株式会社,使用中,
424-2,福井,077620,0776,20,西日本電信電話株式会社,使用中,
424-2,福井,077621,0776,21,西日本電信電話株式会社,使用中,
424-2,福井,077622,0776,22,西日本電信電話株式会社,使用中,
424-2,福井,077623,0776,23,西日本電信電話株式会社,使用中,
424-2,福井,077624,0776,24,西日本電信電話株式会社,使用中,
424-2,福井,077625,0776,25,西日本電信電話株式会社,使用中,
424-2,福井,077626,0776,26,西日本電信電話株式会社,使用中,
424-2,福井,077627,0776,27,西日本電信電話株式会社,使用中,
424-2,福井,077628,0776,28,西日本電信電話株式会社,使用中,
424-2,福井,077629,0776,29,西日本電信電話株式会社,使用中,
424-2,福井,077630,0776,30,西日本電信電話株式会社,使用中,
424-2,福井,077631,0776,31,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
424-2,福井,077632,0776,32,西日本電信電話株式会社,使用中,
424-2,福井,077633,0776,33,西日本電信電話株式会社,使用中,
424-2,福井,077634,0776,34,西日本電信電話株式会社,使用中,
424-2,福井,077635,0776,35,西日本電信電話株式会社,使用中,
424-2,福井,077636,0776,36,西日本電信電話株式会社,使用中,
424-2,福井,077637,0776,37,西日本電信電話株式会社,使用中,
424-2,福井,077638,0776,38,西日本電信電話株式会社,使用中,
424-2,福井,077639,0776,39,西日本電信電話株式会社,使用中,
424-2,福井,077640,0776,40,,未使用,
424-2,福井,077641,0776,41,西日本電信電話株式会社,使用中,
424-2,福井,077642,0776,42,,未使用,
424-2,福井,077643,0776,43,西日本電信電話株式会社,使用中,
424-2,福井,077644,0776,44,,未使用,
424-2,福井,077645,0776,45,,未使用,
424-2,福井,077646,0776,46,,未使用,
424-2,福井,077647,0776,47,,未使用,
424-2,福井,077648,0776,48,,未使用,
424-2,福井,077649,0776,49,,未使用,
424-2,福井,077650,0776,50,西日本電信電話株式会社,使用中,
424-2,福井,077651,0776,51,西日本電信電話株式会社,使用中,
424-2,福井,077652,0776,52,西日本電信電話株式会社,使用中,
424-2,福井,077653,0776,53,西日本電信電話株式会社,使用中,
424-2,福井,077654,0776,54,西日本電信電話株式会社,使用中,
424-2,福井,077655,0776,55,西日本電信電話株式会社,使用中,
424-2,福井,077656,0776,56,西日本電信電話株式会社,使用中,
424-2,福井,077657,0776,57,西日本電信電話株式会社,使用中,
424-2,福井,077658,0776,58,西日本電信電話株式会社,使用中,
424-2,福井,077659,0776,59,西日本電信電話株式会社,使用中,
424-2,福井,077660,0776,60,西日本電信電話株式会社,使用中,
424-2,福井,077661,0776,61,西日本電信電話株式会社,使用中,
424-2,福井,077662,0776,62,,未使用,
424-2,福井,077663,0776,63,西日本電信電話株式会社,使用中,
424-2,福井,077664,0776,64,西日本電信電話株式会社,使用中,
424-2,福井,077665,0776,65,ＫＤＤＩ株式会社,使用中,
424-2,福井,077666,0776,66,西日本電信電話株式会社,使用中,
424-2,福井,077667,0776,67,西日本電信電話株式会社,使用中,
424-2,福井,077668,0776,68,西日本電信電話株式会社,使用中,
424-2,福井,077669,0776,69,,未使用,
424-2,福井,077670,0776,70,,未使用,
424-2,福井,077671,0776,71,,未使用,
424-2,福井,077672,0776,72,西日本電信電話株式会社,使用中,
424-2,福井,077673,0776,73,西日本電信電話株式会社,使用中,
424-2,福井,077674,0776,74,西日本電信電話株式会社,使用中,
424-2,福井,077675,0776,75,西日本電信電話株式会社,使用中,
424-2,福井,077676,0776,76,ＫＤＤＩ株式会社,使用中,
424-2,福井,077677,0776,77,西日本電信電話株式会社,使用中,
424-2,福井,077678,0776,78,西日本電信電話株式会社,使用中,
424-2,福井,077679,0776,79,西日本電信電話株式会社,使用中,
424-2,福井,077680,0776,80,ＫＤＤＩ株式会社,使用中,
424-2,福井,077681,0776,81,西日本電信電話株式会社,使用中,
424-2,福井,077682,0776,82,西日本電信電話株式会社,使用中,
424-2,福井,077683,0776,83,西日本電信電話株式会社,使用中,
424-2,福井,077684,0776,84,ソフトバンク株式会社,使用中,
424-2,福井,077685,0776,85,西日本電信電話株式会社,使用中,
424-2,福井,077686,0776,86,西日本電信電話株式会社,使用中,
424-2,福井,077687,0776,87,西日本電信電話株式会社,使用中,
424-2,福井,077688,0776,88,西日本電信電話株式会社,使用中,
424-2,福井,077689,0776,89,西日本電信電話株式会社,使用中,
424-2,福井,077690,0776,90,西日本電信電話株式会社,使用中,
424-2,福井,077691,0776,91,ソフトバンク株式会社,使用中,
424-2,福井,077692,0776,92,ソフトバンク株式会社,使用中,
424-2,福井,077693,0776,93,西日本電信電話株式会社,使用中,
424-2,福井,077694,0776,94,,未使用,
424-2,福井,077695,0776,95,ソフトバンク株式会社,使用中,
424-2,福井,077696,0776,96,西日本電信電話株式会社,使用中,
424-2,福井,077697,0776,97,西日本電信電話株式会社,使用中,
424-2,福井,077698,0776,98,西日本電信電話株式会社,使用中,
424-2,福井,077699,0776,99,,未使用,
425,武生,077820,0778,20,,未使用,
425,武生,077821,0778,21,西日本電信電話株式会社,使用中,
425,武生,077822,0778,22,西日本電信電話株式会社,使用中,
425,武生,077823,0778,23,西日本電信電話株式会社,使用中,
425,武生,077824,0778,24,西日本電信電話株式会社,使用中,
425,武生,077825,0778,25,西日本電信電話株式会社,使用中,
425,武生,077826,0778,26,,未使用,
425,武生,077827,0778,27,西日本電信電話株式会社,使用中,
425,武生,077828,0778,28,西日本電信電話株式会社,使用中,
425,武生,077829,0778,29,西日本電信電話株式会社,使用中,
425,武生,077830,0778,30,,未使用,
425,武生,077831,0778,31,,未使用,
425,武生,077832,0778,32,西日本電信電話株式会社,使用中,
425,武生,077833,0778,33,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
425,武生,077834,0778,34,西日本電信電話株式会社,使用中,
425,武生,077835,0778,35,,未使用,
425,武生,077836,0778,36,西日本電信電話株式会社,使用中,
425,武生,077837,0778,37,西日本電信電話株式会社,使用中,
425,武生,077838,0778,38,,未使用,
425,武生,077839,0778,39,西日本電信電話株式会社,使用中,
425,武生,077840,0778,40,,未使用,
425,武生,077841,0778,41,,未使用,
425,武生,077842,0778,42,西日本電信電話株式会社,使用中,
425,武生,077843,0778,43,西日本電信電話株式会社,使用中,
425,武生,077844,0778,44,西日本電信電話株式会社,使用中,
425,武生,077845,0778,45,西日本電信電話株式会社,使用中,
425,武生,077846,0778,46,,未使用,
425,武生,077847,0778,47,西日本電信電話株式会社,使用中,
425,武生,077848,0778,48,西日本電信電話株式会社,使用中,
425,武生,077849,0778,49,,未使用,
425,武生,077850,0778,50,,未使用,
425,武生,077851,0778,51,西日本電信電話株式会社,使用中,
425,武生,077852,0778,52,西日本電信電話株式会社,使用中,
425,武生,077853,0778,53,西日本電信電話株式会社,使用中,
425,武生,077854,0778,54,西日本電信電話株式会社,使用中,
425,武生,077855,0778,55,ＫＤＤＩ株式会社,使用中,
425,武生,077856,0778,56,,未使用,
425,武生,077857,0778,57,,未使用,
425,武生,077858,0778,58,,未使用,
425,武生,077859,0778,59,,未使用,
425,武生,077860,0778,60,,未使用,
425,武生,077861,0778,61,,未使用,
425,武生,077862,0778,62,西日本電信電話株式会社,使用中,
425,武生,077863,0778,63,,未使用,
425,武生,077864,0778,64,,未使用,
425,武生,077865,0778,65,西日本電信電話株式会社,使用中,
425,武生,077866,0778,66,ソフトバンク株式会社,使用中,
425,武生,077867,0778,67,ＫＤＤＩ株式会社,使用中,
425,武生,077868,0778,68,,未使用,
425,武生,077869,0778,69,,未使用,
425,武生,077870,0778,70,,未使用,
425,武生,077871,0778,71,,未使用,
425,武生,077872,0778,72,,未使用,
425,武生,077873,0778,73,,未使用,
425,武生,077874,0778,74,,未使用,
425,武生,077875,0778,75,,未使用,
425,武生,077876,0778,76,,未使用,
425,武生,077877,0778,77,ＫＤＤＩ株式会社,使用中,
425,武生,077878,0778,78,ソフトバンク株式会社,使用中,
425,武生,077879,0778,79,,未使用,
425,武生,077880,0778,80,,未使用,
425,武生,077881,0778,81,,未使用,
425,武生,077882,0778,82,,未使用,
425,武生,077883,0778,83,,未使用,
425,武生,077884,0778,84,,未使用,
425,武生,077885,0778,85,,未使用,
425,武生,077886,0778,86,,未使用,
425,武生,077887,0778,87,,未使用,
425,武生,077888,0778,88,,未使用,
425,武生,077889,0778,89,,未使用,
425,武生,077890,0778,90,,未使用,
425,武生,077891,0778,91,,未使用,
425,武生,077892,0778,92,,未使用,
425,武生,077893,0778,93,,未使用,
425,武生,077894,0778,94,,未使用,
425,武生,077895,0778,95,,未使用,
425,武生,077896,0778,96,,未使用,
425,武生,077897,0778,97,,未使用,
425,武生,077898,0778,98,,未使用,
425,武生,077899,0778,99,,未使用,
426,大野,077960,0779,60,,未使用,
426,大野,077961,0779,61,,未使用,
426,大野,077962,0779,62,,未使用,
426,大野,077963,0779,63,,未使用,
426,大野,077964,0779,64,西日本電信電話株式会社,使用中,
426,大野,077965,0779,65,西日本電信電話株式会社,使用中,
426,大野,077966,0779,66,西日本電信電話株式会社,使用中,
426,大野,077967,0779,67,西日本電信電話株式会社,使用中,
426,大野,077968,0779,68,ソフトバンク株式会社,使用中,
426,大野,077969,0779,69,西日本電信電話株式会社,使用中,
426,大野,077970,0779,70,,未使用,
426,大野,077971,0779,71,,未使用,
426,大野,077977,0779,77,ＫＤＤＩ株式会社,使用中,
426,大野,077978,0779,78,西日本電信電話株式会社,使用中,
426,大野,077979,0779,79,ソフトバンク株式会社,使用中,
426,大野,077980,0779,80,,未使用,
426,大野,077981,0779,81,,未使用,
426,大野,077982,0779,82,,未使用,
426,大野,077983,0779,83,西日本電信電話株式会社,使用中,
426,大野,077984,0779,84,,未使用,
426,大野,077985,0779,85,,未使用,
